Song_id,Song,Singer/Artists,Album/Movie,User-Rating,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo,Genre
135, Dil Mera Churaya Kyun,Kumar Sanu,Akele Hum Akele Tum,9.3/10,0.273756504,0.257028562,0.196353451,0.182751334,0.260603785,0.287246388,0.256152715,0.233086973,0.232755479,0.231086101,0.183273381,0.207965908,0.203569156,0.146879003,0.183697002,0.149296549,0.166608762,0.192595308,0.146096707,0.177363553,0.13977149,0.168614153,0.153586512,0.154921036,-276.3387301,126.7715715,-17.38703197,47.76114606,-11.63206756,18.8059843,-1.853765096,11.43756507,-0.877399048,2.108608566,0.851089606,2.697327876,-0.001874147,65.87855747,26.98589815,22.0021679,16.3543364,16.40589194,14.21457182,12.84165606,13.49474005,11.33421937,11.31101997,10.77050456,13.82477999,9.850622622,3557.961702,1564.218947,1.205498292,22.88839345,14.51734492,21.54957758,23.62244582,24.36309444,23.6952043,44.02728394,7.098345266,5.022149313,5.364639097,5.495529963,5.166576305,5.278889297,5.194267498,7714.426939,2938.640949,0.508226273,0.053637202,0.030637675,1.979301047,109.9567819,BollywoodSad
136, Dil Meri Na Sune,Atif Aslam,Genius,9.5/10,0.188180162,0.220329801,0.22872383,0.245250792,0.262847708,0.209836616,0.149088924,0.152141296,0.291388418,0.351785886,0.273466405,0.155876768,0.149988754,0.18769623,0.197534886,0.163756296,0.187936209,0.149915862,0.150675265,0.137609048,0.156640952,0.192169835,0.157954613,0.167127733,-184.8736724,150.0609516,-2.8305852,37.00510423,3.668226314,22.50807521,-3.493136998,18.70151984,1.044523961,-10.04007719,2.870809679,4.809893487,0.461204662,53.40760025,25.13585487,21.57757407,15.52611896,16.94584912,18.00565368,17.26012775,13.97997271,10.01772208,12.36058121,13.32614931,12.17270329,12.71145472,2351.382188,1196.972908,1.962073291,18.82715142,15.73584832,23.04744922,25.04244911,23.32407387,26.27236146,46.14324677,5.734000409,5.502415763,5.220961062,5.636492217,5.07950708,5.810218762,4.966693576,5033.183946,2640.792915,0.598162366,0.02924589,0.02642218,8.910693525,109.9567819,BollywoodRomantic
137, Dil Na Kahin Lagana,Asha Bhosle,Ghunghat,9.1/10,0.151384224,0.186768815,0.222064139,0.1839687,0.160191452,0.205789987,0.340035154,0.398453226,0.310767632,0.244192657,0.244648096,0.199116358,0.134944517,0.13799144,0.164762792,0.148450245,0.135273194,0.145997867,0.155291967,0.158363907,0.124043339,0.158880775,0.155008846,0.1404786,-270.8897665,183.5234415,-35.08634401,-2.319137939,26.35788525,-6.589618708,-5.672393174,4.948578169,-3.735959575,-12.53900614,-0.11283459,-0.395430872,-10.35285033,49.39817899,26.32939623,25.69604018,14.17939201,14.34419048,11.1630759,12.15940369,10.33474894,9.201886036,9.692990199,9.670284657,11.33730127,12.62766705,1513.328649,434.2545969,3.195085247,19.03149171,12.35580911,21.07342958,23.82077311,23.77139718,32.36265994,37.09141954,7.419804287,4.714282846,5.878883504,6.038844977,5.436793148,6.80216745,5.713076597,2758.453959,783.4665331,3.162834545,0.047637036,0.022344318,2.182051729,123.046875,BollywoodDance
138, Dil Tham Chale Hum Aaj Kidhar,Mohammed Rafi,Love In Shimla,9.1/10,0.222938509,0.287111331,0.328660453,0.23440527,0.12235769,0.103559096,0.236939467,0.327509752,0.292839167,0.266065157,0.27021488,0.254173226,0.141450846,0.133323861,0.1573765,0.130739175,0.139455415,0.096579624,0.129858468,0.15154442,0.126990915,0.143339751,0.125297161,0.144973006,-246.3066134,197.7864748,-20.62059444,8.109413907,18.6966282,5.705367931,-2.543936252,-1.960348485,7.084425027,-8.419596939,0.51076117,4.898658145,-11.12638371,33.57513744,14.69072466,24.13777807,11.63413469,12.06031033,8.648455931,11.5344619,9.05484795,9.337619238,9.45907291,9.875553173,8.623881775,9.061471964,1375.765659,350.1669134,3.727789352,24.62468966,13.98184632,20.03008034,23.23443457,24.4186442,26.32613267,39.9755915,5.805065131,4.406976097,4.648360361,5.631557693,7.052186073,5.801501172,2.662663991,2407.324307,678.1102128,3.388104397,0.039129528,0.022737079,2.672654021,143.5546875,BollywoodDance
139, Dil To Bachcha Hai,Rahat Fateh Ali Khan,Ishqiya,8.9/10,0.245850012,0.260810094,0.177217007,0.082937782,0.089175963,0.220565891,0.298389971,0.278514588,0.264544631,0.278546743,0.246911446,0.211007238,0.172646264,0.193713408,0.158569741,0.115497504,0.110275308,0.17212466,0.224285388,0.163574594,0.191877376,0.17856708,0.160402585,0.184248162,-246.9170913,149.5606559,-4.075456788,31.56135093,16.70134688,8.850395774,4.364978588,4.067894323,0.95966966,-0.870590041,1.738692375,1.509757823,1.078436383,92.64698692,44.836614,27.65211473,23.27543052,17.60370182,14.65174381,13.34483077,11.62866576,10.84714527,14.31745793,13.0442871,12.19517128,11.4724007,1671.553603,854.9483838,2.820102651,23.55970624,16.55593752,23.4432269,25.40817511,25.42541317,25.66137178,40.10789929,6.524714951,5.970205966,6.596796379,7.272295966,7.2215295,6.566851251,7.098069693,3299.459618,2040.99477,1.762285573,0.025975217,0.017837189,4.440630305,87.59269068,BollywoodRomantic
140, Dil Ye Dancer Ho Gaya,Atif Aslam,Actor In Law,9.5/10,0.215745674,0.324252537,0.317225338,0.237585648,0.203925129,0.201236688,0.185441189,0.166696967,0.219921485,0.256066465,0.215261445,0.165855302,0.161651505,0.198037754,0.202219163,0.162350866,0.194115107,0.155192362,0.1646976,0.153074624,0.160399249,0.1923287,0.14636452,0.173586982,-278.6569479,131.4928806,5.862314434,34.20340546,3.543001657,19.70318187,-9.707904259,1.772598196,-4.999856558,-21.51336656,-5.87125374,-10.68436384,-9.697426583,75.86875944,26.98268173,28.9247324,17.96298189,18.49096613,17.7688221,18.37279229,15.25218335,13.85828032,16.06476584,16.49666295,14.79171511,12.49564852,2453.343058,1413.865043,1.733143606,24.45986639,18.22927127,27.10991365,27.01747149,26.06108567,29.60322758,43.35352055,7.030058741,5.532354253,6.031488624,6.516360362,7.034329157,8.13148249,7.020863785,5266.808423,3182.639454,0.384940482,0.033335014,0.022581574,3.307078903,99.38401442,Bollywood
141, Dillagi Main Jo Beet Jaye,"Jayesh Gandhi, Shaan, Sonu Nigam, Sunidhi Chauhan, Himesh Reshammiya, Vasundhara Das",Aashiq Banaya Aapne,9.3/10,0.201470276,0.200416807,0.195789249,0.222448115,0.263273388,0.258684081,0.279815171,0.312179093,0.315288658,0.285328719,0.261517388,0.221889787,0.119068195,0.119815492,0.113195921,0.130636956,0.163060617,0.13674224,0.150152346,0.14250199,0.133343264,0.169655139,0.119585747,0.116540305,-342.4357243,141.7850722,-31.04576967,41.34496389,-4.153667473,16.39557917,-5.891687151,-0.915008199,1.215576678,-2.550986614,0.85036743,5.326196105,-0.044610543,58.42427192,27.37424319,25.01520952,16.80458155,17.37094275,14.53635797,14.82481835,12.82210962,12.00358378,11.60320437,11.69574096,12.92298721,12.26619373,2606.114521,884.7863846,0.787058063,20.18895226,13.56383923,19.44985042,20.52231977,19.64770351,19.47423609,40.06344743,6.714332788,4.813316122,5.634265017,5.535757439,4.801353944,3.696626519,3.56649251,5451.796257,2004.965824,0.311220268,0.049372749,0.028677852,3.481644187,135.9991776,BollywoodDance
142, Dooba Re Dooba,"Alka Yagnik, Sonu Nigam",Ishq Vishk,9.3/10,0.19270238,0.208676641,0.217728919,0.217770906,0.235007009,0.252309531,0.336906668,0.385905216,0.334439406,0.216704081,0.165178033,0.16091683,0.139571883,0.109501491,0.122090626,0.118516675,0.130004742,0.138407424,0.128012072,0.154352355,0.12011202,0.131005258,0.113554655,0.117398368,-267.9483548,125.6896282,-34.40498224,42.68013472,-6.719051739,26.55165188,-4.945431673,9.652479631,11.16196281,-2.660525159,11.99569209,-1.214272582,15.69747976,96.75798372,35.50823444,23.04929222,24.19094979,16.37875392,15.79173233,13.71671429,11.9814618,9.938234059,9.485050324,10.55971095,11.46589969,11.33316687,2940.993286,1150.713212,0.188920293,17.53590822,13.36130365,18.73953435,20.23228422,20.09131242,21.84052236,44.12304315,5.813876739,4.663117024,6.080812596,6.377286498,5.664622189,5.615284206,8.177553411,6337.578758,2607.742829,-0.354985032,0.0526509,0.032453789,2.68372565,99.38401442,BollywoodDance
143, Dooriyan,Mohit Chauhan,Love Aj Kal,9.4/10,0.163066189,0.224931481,0.300207402,0.190993071,0.147501529,0.236187014,0.24040458,0.237702077,0.211855243,0.297054457,0.335516461,0.224691056,0.173562728,0.150319315,0.185969943,0.148932767,0.13310854,0.187550506,0.138645723,0.193395364,0.13814514,0.145643192,0.161567658,0.150963874,-208.2748738,154.9209247,12.12234618,11.62457638,-16.70732338,2.554529134,-9.166450406,2.440538116,-16.43664539,-9.460998269,-4.604759031,-3.84629655,-7.644445706,85.08355821,36.45304381,24.9403051,16.064291,18.75831855,13.92855132,12.07176683,14.35256555,14.14888459,13.14096004,14.33099418,14.19155454,14.60284724,2068.178593,1311.835499,4.339956325,23.14555765,13.95382287,22.06587813,26.87215573,25.76209774,23.06545025,42.41180319,7.997849822,4.695459938,4.847676343,4.681402031,4.783856536,4.885439837,8.114331458,4000.690214,2884.453605,1.755350474,0.037691255,0.054253734,10.81733542,109.9567819,BollywoodSad
144, Dooriyan Hain Zaroori Bhi Hai,"Monica Dogra, Vishal Dadlani",Break Up Ke Baad,9.6/10,0.216141413,0.146982905,0.141071219,0.276979363,0.353707653,0.303596148,0.245390382,0.249598005,0.258309865,0.233442548,0.255082798,0.273045823,0.11149195,0.14205704,0.125306648,0.12597126,0.155886727,0.107055551,0.166945363,0.121149485,0.153079491,0.157044516,0.123247379,0.169255287,-270.6448851,142.6943812,-29.48377878,37.44711808,-9.933796472,32.48175443,-21.16268139,13.53831138,-8.720659698,-2.255805159,-3.8515044,-0.852055446,-3.367217743,63.50169418,19.72111745,13.97448022,15.16059797,14.83854036,14.36927704,11.86913775,12.49571456,8.185399412,13.62431858,8.891370104,9.992452479,8.011984731,3135.628927,930.4189181,1.108087921,24.88213446,12.15551594,18.43254306,21.25255494,20.89235218,21.80507106,42.97369234,6.463433991,4.038538707,4.605544634,5.180812523,4.491428356,3.960653775,4.772663166,7056.105928,2254.670539,-0.305204192,0.055682662,0.020196378,0.401060637,126.0480183,BollywoodDance
145, Duniya Bananewale,Mukesh,Teesri Kasam,8.4/10,0.179316788,0.161383154,0.110621555,0.113041063,0.207326375,0.305985326,0.303323357,0.317716461,0.344759924,0.310315161,0.254494511,0.20601611,0.158887722,0.14337391,0.118898536,0.125157796,0.144860775,0.166983147,0.13781189,0.133981848,0.153960833,0.148831408,0.185658984,0.152060944,-277.2663015,194.7297043,-27.57592755,-6.059947672,35.67386657,0.276366332,-1.937312847,7.641685356,-5.823970814,-6.082582609,-2.72033827,-1.954890213,-2.141202727,60.06506439,31.8197956,30.00981912,15.63049223,13.98281556,17.33466364,10.80437102,10.71229368,10.65011009,10.50562347,10.66314773,11.54429392,11.60129683,1439.715977,499.7071881,4.304392011,17.83146741,14.75622475,19.87020242,20.69002971,23.27631396,30.72154626,35.80920102,6.665658491,4.923657118,5.079694216,5.161450009,5.344014521,7.761885869,3.332990132,2749.42554,962.7029789,5.615151145,0.036787745,0.021838043,1.735025717,95.33898305,BollywoodSad
146, E-Gulbadan Phoolon Ki Mahek,Mohammed Rafi,Professor,9.1/10,6.23E-05,0.000169016,8.93E-05,0.000149571,0.003908601,0.007173106,0.378484106,0.736771681,0.558001319,0.010088884,0.002911522,2.53E-05,0.001601427,0.003116956,0.002202789,0.002911547,0.013071186,0.023694004,0.020823077,0.01663911,0.003166536,0.028282285,0.009806308,0.000577131,-408.6734405,149.0817885,-52.16899174,58.45254964,33.57545981,-10.3502852,29.96189132,7.229195206,-2.380973781,13.74175094,11.75221967,4.432747184,5.01676063,16.1896241,7.613791648,13.0661104,10.70252161,7.315342973,6.09045311,6.781980851,6.679169986,5.672941911,6.12937604,6.763984303,5.610484834,5.631889213,1153.384957,284.0443612,0.549743918,30.30353191,17.70355543,19.96784815,21.26792604,23.14374698,43.74106001,14.12377624,3.439023978,3.645362829,3.995895006,3.222113819,3.552250564,3.511023542,1.426049608,2792.648145,431.2080056,-0.882572197,0.014031452,0.007761545,2.371413616,151.9990809,BollywoodRomantic
147, Ek Dafa Ek Jungle Tha,"Ilaiyaraaja, Kamal Haasan, Sridevi",Sadma,9.4/10,0.265271314,0.23672997,0.250963091,0.271665151,0.244746808,0.212989159,0.208547811,0.273257896,0.307766755,0.260761343,0.216524837,0.202320113,0.155245715,0.148652499,0.144533832,0.150501681,0.13639312,0.137309391,0.128070126,0.141012073,0.165050831,0.138720342,0.146264664,0.144592756,-310.6229809,152.198144,-21.9068451,6.244733775,16.03830068,-3.430107746,7.319107163,0.100405623,-3.953891697,-1.313141179,-6.45924519,-4.188534466,-0.326586858,108.9878565,63.03675266,38.48001006,19.33790425,16.98585214,15.08496946,13.437421,12.45690194,11.19865922,11.33812164,11.91672329,13.06915827,12.2701511,1652.247913,886.3829292,2.031938218,15.00933305,14.97113628,19.3650035,20.80575096,20.1743748,22.71450009,34.84267558,5.723821456,5.605070822,6.275876085,6.131625793,5.312642013,5.74935163,9.410859366,3219.061011,2278.705021,2.613591159,0.037777553,0.02245055,2.834433359,120.1853198,BollywoodDance
148, Ek Dil Ek Jaan,Kunal Pandit,Padmaavat,9.2/10,0.105532068,0.173582045,0.221446759,0.186385686,0.156436633,0.165745425,0.384947159,0.469521527,0.33485453,0.152548171,0.129530385,0.121092848,0.124176065,0.155751338,0.166544886,0.147708821,0.17671235,0.15438386,0.144795105,0.194334548,0.147765647,0.139763229,0.13306728,0.159478315,-170.6590339,117.6433627,-1.860288506,43.69291172,-11.71153867,26.00519718,-6.811366489,11.97471067,-8.251336971,7.520852427,5.715863681,5.497143012,3.212366727,89.38902561,25.70484467,24.49200601,17.67058918,18.05102842,13.59251261,12.11553885,12.81766148,12.9278337,10.01317183,10.78255874,10.23902372,9.874522159,3442.052951,1347.766506,0.279328792,19.77422701,14.26571475,21.80843542,23.54167044,23.89431778,23.97947813,42.21784205,6.177773263,4.871699976,5.82858045,5.440001212,5.466924763,5.325669412,10.11127627,8060.217629,3102.260333,-0.547192697,0.047371041,0.02692896,3.154589281,97.50884434,BollywoodRomantic
149, Ek Dilruba Hai,Udit Narayan,Bewafaa,8.9/10,0.296776341,0.251602416,0.217091976,0.221377217,0.3229781,0.342355241,0.299628118,0.248618523,0.196142857,0.139475876,0.155264185,0.234039637,0.161914967,0.137446175,0.134239072,0.135672724,0.128226082,0.169785889,0.119378622,0.13970707,0.140485135,0.125934846,0.14652537,0.142174417,-245.9333124,142.7217963,-42.01193076,34.08306241,7.564764803,16.4623839,-3.409237083,9.590509887,-1.497833511,3.637204682,-0.33853853,8.119924079,3.561990603,67.0460175,31.85842357,20.9991029,17.63667159,15.47246484,16.37559743,13.97951283,12.43130729,11.56621049,10.97820565,11.31615929,11.9292039,11.57367146,3234.700921,1410.161226,1.126838278,20.04826029,15.26532561,20.49058513,21.53667709,21.59423812,24.0430787,42.82543794,7.22720151,5.01035329,5.204461596,5.485963428,5.431709834,4.458937552,5.115395495,6595.380805,3260.259836,0.800911785,0.053552882,0.025946561,1.815808183,126.0480183,Bollywood
150, Ek Din Aap,"Alka Yagnik, Kumar Sanu",Yes Boss,9.5/10,0.185957606,0.116555977,0.138960971,0.273222427,0.328083557,0.257021226,0.196074638,0.254634376,0.283720245,0.225711636,0.224668209,0.259943567,0.145443375,0.145852941,0.13635917,0.175493205,0.189813667,0.131102018,0.15728317,0.147386538,0.196659924,0.166880605,0.1664346,0.185168021,-251.4205482,128.2794012,-2.156329126,35.73078596,2.535708818,16.79706101,-3.471676902,8.750951167,1.195363441,0.319857752,1.018077652,4.090885706,-4.207600621,58.20740216,25.3967545,22.53151894,16.51107382,14.26264451,12.30499572,11.14581193,12.59069104,10.44130748,11.44635289,10.64369199,12.08917322,12.70251969,3001.779209,1511.868601,1.382832738,22.29869299,16.0933695,24.5035913,26.74943095,28.24370418,27.63660047,43.55823694,6.043025686,4.839498853,5.886733797,6.272012474,7.164889377,7.14395417,5.037594287,6539.373859,3289.372107,0.7253854,0.038758291,0.021198592,2.825909611,147.65625,Bollywood
151, Ek Ladki Ko Dekha Toh Aisa Laga,"Darshan Raval, Rochak Kohli",Ek Ladki Ko Dekha Toh Aisa Laga,9.6/10,0.165568084,0.12245428,0.116414115,0.119705573,0.189992975,0.266716661,0.225210277,0.181432672,0.206178572,0.353882501,0.396486393,0.296082342,0.182468902,0.147890685,0.154960794,0.159268706,0.150522288,0.164170267,0.145204202,0.16758489,0.162990943,0.186480151,0.195599611,0.152661191,-227.4228405,134.6483863,8.796256787,31.71910043,-2.6852358,19.88545696,-5.819998991,0.356034642,-13.96067442,4.917967304,-13.06156147,2.436389055,-9.332490937,94.22944851,34.15758881,20.03778716,15.04397582,15.6340474,16.18577197,12.41719563,17.21982811,13.010521,11.92025139,12.84600262,13.64279632,13.30935527,2545.49681,1516.682619,2.392612359,24.05815783,16.53773756,23.06169414,24.28909155,26.94544153,28.01860807,43.86975518,7.283363176,5.940286351,5.171442673,5.232393265,5.455806354,5.923315428,8.154420686,5523.724566,3383.278143,1.017081974,0.027280712,0.015332936,4.927472869,87.59269068,BollywoodRomantic
152, Ek Pardesi Door Se Aaya,Asha Bhosle,Gumrah,9.0/10,0.143317464,0.17909809,0.203724232,0.134041241,0.091369495,0.119931175,0.29175711,0.349877179,0.306335952,0.177611228,0.180553987,0.162786887,0.194654756,0.205266803,0.192327423,0.157213143,0.157323058,0.168817243,0.22034846,0.250825635,0.208803555,0.219726142,0.195716817,0.191121412,-366.9768765,136.3058299,-10.72820255,1.427097902,-1.9648068,-20.63576926,-17.39968818,-17.45643811,-23.38257425,-22.48402536,-19.60111423,-17.22552989,-13.8394034,56.71089677,31.4769933,28.31763861,16.04122436,12.13185571,13.10981085,13.01025282,12.09618775,11.37012044,11.78631776,11.67988986,11.60199766,14.28991985,1527.644304,902.3658748,5.258622845,19.16949907,14.63062983,29.2397777,29.50069944,25.27647605,23.40224373,34.35843771,8.202712257,5.683539857,7.364769602,7.525284011,7.115401397,6.545753114,5.619887084,2794.179102,2030.854894,3.637213526,0.029373972,0.019465005,11.15016226,161.4990234,BollywoodSad
153, Falak Dekhun,Sonu Nigam,Garam Masala,9.2/10,0.24689357,0.205186624,0.196879371,0.217730703,0.240374366,0.226224047,0.202221731,0.303166755,0.352107866,0.347764578,0.242650735,0.237673537,0.130199163,0.114781189,0.131148867,0.121875571,0.139693652,0.111780866,0.101741121,0.147210298,0.136384171,0.133380579,0.107945949,0.134599526,-280.1109788,107.3535154,-9.507154791,52.74132822,-22.69906804,18.342992,-10.04240685,7.110202507,-4.241238892,2.122351556,-3.819847707,5.402454077,0.89286842,59.97649717,25.80052335,17.52602299,16.03341862,18.14150997,11.5938949,12.32412,11.44364855,11.24387398,10.09051492,11.62933135,11.61434191,12.05928276,3969.595759,1371.386106,-0.110619966,16.89681469,14.62379332,20.23887799,20.27869392,19.53096054,18.75087045,44.27067663,6.257742944,4.960193167,5.407253894,4.984770605,4.55348888,3.42602537,5.319509009,8462.958595,2347.469514,-1.027737095,0.060787819,0.041803495,1.783346415,126.0480183,BollywoodDance
154, Follow Me,Hard Kaur,Ajab Prem Ki Ghazab Kahani,9.5/10,0.353327359,0.357565369,0.259973202,0.158211455,0.17613625,0.230641057,0.25857977,0.290473065,0.29516732,0.239509362,0.252596757,0.253013737,0.112749881,0.137760202,0.115513081,0.09546133,0.101035654,0.109825372,0.127494291,0.113071997,0.097892651,0.085803155,0.108949721,0.090497347,-189.9514083,119.47656,-29.33212643,42.36292245,-3.016760815,32.09424534,-9.720409544,10.54719927,-0.2361759,3.770315821,2.454094445,3.087956084,2.91818137,73.74689108,30.01465121,17.34673159,19.32019534,17.25072582,14.9061388,12.15366721,12.26647952,10.10925733,10.71595681,8.975927125,10.24303212,9.694716197,3296.197334,1293.223768,1.427567013,20.20825937,15.05757687,20.55636271,20.41359293,19.82124803,20.8825547,47.35254606,6.365176176,5.203909875,5.818205117,5.329257486,4.782763892,4.70164114,6.560654162,7148.88746,2475.961736,0.182337226,0.049282791,0.030925443,2.599172545,109.9567819,BollywoodDance
155, Foolishq,"Armaan Malik, Shreya Ghoshal",Ki & Ka,9.2/10,0.256836646,0.3085338,0.316171789,0.2868846,0.294184528,0.272722318,0.198506532,0.174643161,0.205098574,0.221453357,0.176454274,0.151102052,0.147876834,0.148059199,0.182037689,0.148401867,0.148702291,0.159504858,0.125411458,0.126544507,0.142047743,0.181425491,0.171191314,0.141518743,-241.6276002,109.4311274,25.04519473,44.32944714,6.110908525,29.07539374,-6.716269121,16.88704448,-2.055007281,3.757666726,-2.002951122,3.574463343,-2.674960618,75.59868499,37.36880988,27.16152741,23.13769898,20.62055957,15.24171801,17.7915331,13.60953332,12.80153479,12.46548194,12.57511047,14.14615969,13.89619009,3467.300405,1981.446428,0.639653523,18.94850121,14.65302973,21.77019085,22.36957964,20.85039929,21.17512917,45.3944742,7.003062027,5.968587931,6.07610315,6.411806733,5.304066249,5.432496223,7.466681338,7714.103646,4233.033265,-0.220729656,0.03399191,0.047483044,4.750327446,95.703125,BollywoodRomantic
